#DroneDeploy	2.75.0
#Flight Recorder
User ID 5fac2b9256338b4d7fd43852
Organization ID 5fac2c0dd27ea76caff42e9f
Session ID	12345678
Session Start	06/04/2018 20:54:36
#Device
Platform    iOS
Device Model	iPhone
Device User Interface Idiom	iPhone	0
Device Operating System	iOS	11.3.1
Device SSID
#Aircraft
Aircraft Model	Matrice 200
Aircraft Name	123
Aircraft Firmware	01.01.0900
#Aircraft Battery
Full Charge Volume (mAh)	4153
Remaining Life (%)	98
Discharges	26
#Components
Battery Cells Number	6
Battery Serial Number	12345678
Battery Firmware	01.00.00.67
Flight Controller Serial Number	12345678
Flight Controller Firmware	03.02.44.16
Gimbal Firmware	01.01.00.21
Remote Control Serial Number	12345678
Remote Control Firmware	01.01.0010
Camera Serial Number	12345678
Date/Time (UTC)	Elapsed Time (sec)	Info	Device Latitude (Degrees)	Device Longitude (Degrees)	Device Location Last Updated (ms)	Aircraft Battery Power (%)	Aircraft Battery Charge (mAh)	Aircraft Battery Current (mA)	Aircraft Battery Voltage (mV)	Aircraft Battery Temperature (Fahrenheit)	Aircraft Battery Last Updated (ms)	Aircraft Battery Cell 1 Voltage	Aircraft Battery Cell 2 Voltage	Aircraft Battery Cell 3 Voltage	Aircraft Battery Cell 4 Voltage	Aircraft Battery Cell 5 Voltage	Aircraft Battery Cell 6 Voltage	Aircraft Battery Cell Voltage Last Updated (ms)	Aircraft Latitude (Degrees)	Aircraft Longitude (Degrees)	Aircraft Speed (mph)	Aircraft Barometric Altitude (ft)	Aircraft Heading (Degrees)	Aircraft Vel - X (mph)	Aircraft Vel - Y (mph)	Aircraft Vel - Z (mph)	Aircraft Pitch (Degrees)	Aircraft Roll (Degrees)	Aircraft Satellites	Aircraft Motors On	Aircraft Flying	Aircraft Flight Mode	Aircraft Flight Mode Value	Aircraft IMU Preheating	Aircraft Ultrasonic On	Aircraft Ultrasonic Altitude (ft)	Aircraft Vision On	Aircraft GPS Signal	Aircraft GPS Signal Value	Aircraft No-fly	Aircraft No-fly Value	Aircraft No-fly Latitude (Degrees)	Aircraft No-fly Longitude (Degrees)	Aircraft No-fly Radius (ft)	Home Latitude (Degrees)	Home Longitude (Degrees)	Aircraft Smart Go-home Flight Time Remaining (sec)	Aircraft Smart Go-home Flight Return Time (sec)	Aircraft Smart Go-home Landing Time (sec)	Aircraft Smart Go-home Return Power (%)	Aircraft Smart Go-home Landing Power (%)	Aircraft Smart Go-home Radius (ft)	Aircraft Smart Go-home Countdown (sec)	Aircraft Smart Go-home Requesting	Aircraft System State Last Updated (ms)	Gimbal Pitch (Degrees)	Gimbal Roll (Degrees)	Gimbal Yaw (Degrees)	Gimbal Mode	Gimbal Mode Value	Gimbal Pitch at Stop	Gimbal Roll at Stop	Gimbal Yaw at Stop	Gimbal Status Last Updated (ms)	Landing Gear is Movable	Landing Gear Status	Landing Gear Status Value	Landing Gear Mode	Landing Gear Mode Value	Landing Gear Last Updated (ms)	RC State	RC State Value	RC Left Horizontal	RC Left Vertical	RC Right Horizontal	RC Right Vertical	RC Left Wheel	RC Right Wheel	RC Landing Gear	RC Landing Gear Value	RC Go Home	RC Record 	RC Shutter	RC Playback	RC Pause	RC Custom 1	RC Custom 2	RC State Last Updated (ms)	RC Battery (%)	RC Battery State Last Updated (ms)	RC Sattelites	RC Horizontal Accuaracy (ft)	RC Latitude (Degrees)	RC Longitude (Degrees)	RC GSP Data is Valid	RC GPS State Last Updated (ms)	RC Signal 1	RC Signal 2	RC Signal Last Updated (ms)	LB Signal 1	LB Signal 2	LB Signal Last Updated (ms)	Aircraft Camera Mode	Aircraft Camera Mode Value	Aircraft Camera Overheated	Aircraft Camera Sensor Error	Aircraft Camera Recording	Aircraft Camera Raw Capture	Aircraft Camera Interval Capture	Aircraft Camera Burst Capture	Aircraft Camera Single Capture	Aircraft Camera Storing Photo	Aircraft Camera State Last Updated (ms)	Aircraft Camera SD Card Exists	Aircraft Camera SD Card Remaining (%)	Aircraft Camera SD Card State Last Updated (ms)	Aircraft Camera Changeable Lens Supported	Aircraft Camera Lens Installed	Aircraft Camera Lens Type	Aircraft Camera Lens AF Enabled	Aircraft Camera Lens Focus Mode	Aircraft Camera Lens Focus Mode Value	Aircraft Camera Lens Focus Status	Aircraft Camera Lens Focus Status Value	Aircraft Camera Lens MF Assistant	Aircraft Camera Lens AF Assistant	Aircraft Camera Lens Assistant Working	Aircraft Camera Lens State Last Updated (ms)	Device > Aircraft Distance - XY (ft)
06/04/2018 20:55:52	75.235		37.77177140117126	-122.4074382698926	75216	56	2325	-15066	21660	85	1564	3626	3611	3600	3563	3639	3594	0	37.77141242361062	-122.4072777147455	6.315152	67.5853	45.2	5.816049	2.460636	0.6710826	-5.600000000000001	-15.3	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	774	29	7	17	10	9903	0	0	42	-90	0	36.90000152587891	Yaw Follow	2	0	0	0	42	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	43	93	549	0	0	0	0	0	No Data	76	77	243	N/A	N/A	858	Shoot Photo	0	0	0	0	0	0	0	1	1	146	1	34.47044	145	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	138.7142040774847
06/04/2018 20:55:52	75.335		37.77177140117126	-122.4074382698926	75316	56	2325	-15066	21660	85	1664	3626	3611	3600	3563	3639	3594	99	37.77141242361062	-122.4072777147455	6.315152	67.5853	45.2	5.816049	2.460636	0.6710826	-5.600000000000001	-15.3	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	774	29	7	17	10	9903	0	0	141	-90	0	37.20000076293945	Yaw Follow	2	0	0	0	41	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	41	93	649	0	0	0	0	0	No Data	76	77	343	N/A	N/A	958	Shoot Photo	0	0	0	0	0	0	0	1	1	29	1	34.46716	29	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	138.7142040774847
06/04/2018 20:55:52	75.435		37.77177140117126	-122.4074382698926	75416	56	2325	-15066	21660	85	1764	3626	3611	3600	3563	3639	3594	199	37.77141721566534	-122.4072749735519	6.609396	67.91339	44.6	6.039743	2.68433	0.4473884	-4.600000000000001	-13.1	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	38	-90	0	37.5	Yaw Follow	2	0	0	0	39	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	39	93	749	0	0	0	0	0	No Data	76	77	443	N/A	N/A	40	Shoot Photo	0	0	0	0	0	0	0	1	1	129	1	34.46716	129	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	137.3412699514684
06/04/2018 20:55:52	75.535		37.77177140117126	-122.4074382698926	75516	56	2325	-15066	21660	85	1864	3626	3611	3600	3563	3639	3594	0	37.77141721566534	-122.4072749735519	6.609396	67.91339	44.6	6.039743	2.68433	0.4473884	-4.600000000000001	-13.1	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	138	-90	0	37.5	Yaw Follow	2	0	0	0	139	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	44	93	849	0	0	0	0	0	No Data	76	77	543	N/A	N/A	140	Shoot Photo	0	0	0	0	0	0	0	1	1	42	1	34.46716	42	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	137.3412699514684
06/04/2018 20:55:52	75.635		37.77177140117126	-122.4074382698926	75616	56	2325	-15066	21660	85	1963	3626	3611	3600	3563	3639	3594	0	37.77142174180167	-122.4072720352149	6.814417	68.24147	44.6	6.263437	2.68433	0.4473884	-4.4	-13.6	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	38	-90	0	38	Yaw Follow	2	0	0	0	39	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	39	93	949	0	0	0	0	0	No Data	76	77	642	N/A	N/A	239	Shoot Photo	0	0	0	0	0	0	0	1	1	39	1	34.46716	39	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	136.0921996940844
06/04/2018 20:55:52	75.735		37.77177140117126	-122.4074382698926	75716	56	2325	-12680	21708	86	34	3626	3611	3600	3563	3639	3594	100	37.77142174180167	-122.4072720352149	6.814417	68.24147	44.6	6.263437	2.68433	0.4473884	-4.4	-13.6	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	139	-90	0	38.20000076293945	Yaw Follow	2	0	0	0	35	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	35	93	35	0	0	0	0	0	No Data	76	77	743	N/A	N/A	340	Shoot Photo	0	0	0	0	0	0	0	1	1	139	1	34.46716	139	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	136.0921996940844
06/04/2018 20:55:52	75.836		37.77177140117126	-122.4074382698926	75817	56	2325	-12680	21708	86	135	3626	3611	3600	3563	3639	3594	201	37.77142697257222	-122.4072690981784	7.020577	68.24147	45.1	6.487132	2.68433	0.8947768	-6.300000000000001	-10.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	33	-90	0	38.20000076293945	Yaw Follow	2	0	0	0	136	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	34	93	136	0	0	0	0	0	No Data	76	77	843	N/A	N/A	440	Shoot Photo	0	0	0	0	0	0	0	1	1	240	1	34.46716	240	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	134.6178203108898
06/04/2018 20:55:52	75.936		37.77177140117126	-122.4074382698926	75917	56	2325	-12680	21708	86	235	3626	3611	3600	3563	3639	3594	0	37.77142962201152	-122.4072671373001	7.109113	67.91339	44.90000000000001	6.487132	2.908024	0.8947768	-6	-8.200000000000001	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	22	-90	0	38.59999847412109	Yaw Follow	2	0	0	0	22	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	23	93	236	0	0	0	0	0	No Data	76	77	943	N/A	N/A	540	Shoot Photo	0	0	0	0	0	0	0	1	1	21	1	34.45406	21	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	133.9276920748422
06/04/2018 20:55:52	76.040		37.77177140117126	-122.4074382698926	76021	56	2325	-12680	21708	86	339	3556	3538	3535	3481	3574	3517	0	37.77143222723532	-122.4072655988659	7.405595	67.91339	44.8	6.710825	3.131719	0.6710826	-5.5	-7.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	26	-90	0	38.79999923706055	Yaw Follow	2	0	0	0	27	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	27	93	340	0	0	0	0	0	No Data	72	66	27	N/A	N/A	644	Shoot Photo	0	0	0	0	0	0	0	1	1	126	1	34.45406	126	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	133.2125123819239
06/04/2018 20:55:52	76.136		37.77177140117126	-122.4074382698926	76117	56	2325	-12680	21708	86	435	3556	3538	3535	3481	3574	3517	0	37.77143497490236	-122.407263912276	7.502931	67.91339	44.7	6.710825	3.355413	0.6710826	-5.600000000000001	-7.800000000000001	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	18	-90	0	39	Yaw Follow	2	0	0	0	19	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	19	93	436	0	0	0	0	0	No Data	72	66	123	N/A	N/A	740	Shoot Photo	0	0	0	0	0	0	0	1	1	19	1	34.45078	19	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	132.4700661900288
06/04/2018 20:55:53	76.235		37.77177140117126	-122.4074382698926	76216	56	2325	-12680	21708	86	534	3556	3538	3535	3481	3574	3517	98	37.77143759935481	-122.4072621724281	7.605602	67.91339	44.6	6.710825	3.579107	0.8947768	-5.7	-7.600000000000001	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	22	-90	0	39.20000076293945	Yaw Follow	2	0	0	0	23	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	23	93	535	0	0	0	0	0	No Data	72	66	222	N/A	N/A	840	Shoot Photo	0	0	0	0	0	0	0	1	1	23	1	34.44423	23	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	131.7801715102875
06/04/2018 20:55:53	76.336		37.77177140117126	-122.4074382698926	76317	56	2325	-12680	21708	86	635	3556	3538	3535	3481	3574	3517	199	37.77143759935481	-122.4072621724281	7.605602	67.91339	44.6	6.710825	3.579107	0.8947768	-5.7	-7.600000000000001	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	837	28	8	17	10	10709	0	0	123	-90	0	39.40000152587891	Yaw Follow	2	0	0	0	21	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	21	93	636	0	0	0	0	0	No Data	72	66	323	N/A	N/A	940	Shoot Photo	0	0	0	0	0	0	0	1	1	22	1	34.44095	22	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	131.7801715102875
06/04/2018 20:55:53	76.447		37.77177140117126	-122.4074382698926	76428	56	2325	-12680	21708	86	746	3556	3538	3535	3481	3574	3517	0	37.77144275102207	-122.4072581960046	7.8261	67.5853	44.5	6.710825	4.026495	0.6710826	-5.600000000000001	-6.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	32	-90	0	39.5	Yaw Follow	2	0	0	0	34	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	34	93	747	0	0	0	0	0	No Data	72	66	434	N/A	N/A	34	Shoot Photo	0	0	0	0	0	0	0	1	1	133	1	34.44095	133	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	130.5059428992378
06/04/2018 20:55:53	76.537		37.77177140117126	-122.4074382698926	76518	56	2325	-12680	21708	86	836	3556	3538	3535	3481	3574	3517	0	37.7714455121075	-122.407256013749	7.943506	67.25722	44.5	6.710825	4.250189	0.8947768	-5.5	-6.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	10	-90	0	39.70000076293945	Yaw Follow	2	0	0	0	11	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	10	93	837	0	0	0	0	0	No Data	79	68	9	N/A	N/A	124	Shoot Photo	0	0	0	0	0	0	0	1	1	9	1	34.43767	9	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	129.8391925668244
06/04/2018 20:55:53	76.636		37.77177140117126	-122.4074382698926	76617	56	2325	-12680	21708	86	935	3556	3538	3535	3481	3574	3517	0	37.77144810393896	-122.4072537608513	7.880261	67.25722	44.2	6.487132	4.473884	0.8947768	-4.800000000000001	-6.5	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	20	-90	0	39.79999923706055	Yaw Follow	2	0	0	0	21	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	21	93	936	0	0	0	0	0	No Data	79	68	108	N/A	N/A	223	Shoot Photo	0	0	0	0	0	0	0	1	1	20	1	34.43767	20	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	129.2444737069567
06/04/2018 20:55:53	76.737		37.77177140117126	-122.4074382698926	76718	56	2325	-12680	21708	86	1036	3556	3538	3535	3481	3574	3517	101	37.77145081908923	-122.4072512691054	8.009377	66.92914	44.3	6.487132	4.697577	0.6710826	-4.600000000000001	-7.4	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	18	-90	0	39.90000152587891	Yaw Follow	2	0	0	0	19	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	19	93	19	0	0	0	0	0	No Data	79	68	209	N/A	N/A	324	Shoot Photo	0	0	0	0	0	0	0	1	1	18	1	34.43767	18	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	128.6454568338031
06/04/2018 20:55:53	76.838		37.77177140117126	-122.4074382698926	76819	56	2325	-12680	21708	86	1137	3556	3538	3535	3481	3574	3517	202	37.77145299951061	-122.4072486356851	8.142591	66.60105	44.3	6.487132	4.921272	0.6710826	-4.5	-8.800000000000001	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	18	-90	0	40	Yaw Follow	2	0	0	0	19	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	19	93	120	0	0	0	0	0	No Data	79	68	310	N/A	N/A	425	Shoot Photo	0	0	0	0	0	0	0	1	1	18	1	34.43767	18	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	128.2488563322017
06/04/2018 20:55:53	76.935		37.77177140117126	-122.4074382698926	76916	56	2325	-12680	21708	86	1234	3556	3538	3535	3481	3574	3517	0	37.77145299951061	-122.4072486356851	8.142591	66.60105	44.3	6.487132	4.921272	0.6710826	-4.5	-8.800000000000001	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	115	-90	0	40.09999847412109	Yaw Follow	2	0	0	0	16	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	16	93	217	0	0	0	0	0	No Data	79	68	407	N/A	N/A	522	Shoot Photo	0	0	0	0	0	0	0	1	1	16	1	34.43767	16	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	128.2488563322017
06/04/2018 20:55:53	77.036		37.77177140117126	-122.4074382698926	77017	56	2325	-12680	21708	86	1335	3556	3538	3535	3481	3574	3517	101	37.77145299951061	-122.4072486356851	8.142591	66.60105	44.3	6.487132	4.921272	0.6710826	-4.5	-8.800000000000001	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	216	-90	0	40.09999847412109	Yaw Follow	2	0	0	0	117	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	117	93	318	0	0	0	0	0	No Data	79	68	508	N/A	N/A	623	Shoot Photo	0	0	0	0	0	0	0	1	1	117	1	34.43767	117	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	128.2488563322017
06/04/2018 20:55:53	77.135		37.77177140117126	-122.4074382698926	77116	56	2325	-12680	21708	86	1434	3556	3538	3535	3481	3574	3517	0	37.77146079230559	-122.4072404740328	8.105636	66.60105	44.6	6.263437	5.144966	0.4473884	-4.7	-11.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	5	-90	0	40.29999923706055	Yaw Follow	2	0	0	0	5	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	6	93	417	0	0	0	0	0	No Data	63	60	6	N/A	N/A	722	Shoot Photo	0	0	0	0	0	0	0	1	1	5	1	34.43439	5	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	126.7358036142108
06/04/2018 20:55:54	77.236		37.77177140117126	-122.4074382698926	77217	56	2325	-12680	21708	86	1535	3578	3558	3555	3508	3592	3541	0	37.77146279203482	-122.407237629748	8.249434	66.60105	44.6	6.263437	5.36866	0.4473884	-4.7	-11.4	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	2	-90	0	40.40000152587891	Yaw Follow	2	0	0	0	2	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	2	93	518	0	0	0	0	0	No Data	63	60	107	N/A	N/A	823	Shoot Photo	0	0	0	0	0	0	0	1	1	106	1	34.43439	106	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	126.461247261108
06/04/2018 20:55:54	77.336		37.77177140117126	-122.4074382698926	77317	56	2325	-12680	21708	86	1636	3578	3558	3555	3508	3592	3541	100	37.77146553118185	-122.4072346575097	8.249434	66.60105	44.6	6.263437	5.36866	0.4473884	-4.2	-11.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	846	28	8	17	10	10824	0	0	1	-90	0	40.5	Yaw Follow	2	0	0	0	2	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	2	93	619	0	0	0	0	0	No Data	63	60	208	N/A	N/A	923	Shoot Photo	0	0	0	0	0	0	0	1	1	1	1	34.42456	0	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	125.9747643925679
06/04/2018 20:55:54	77.446		37.77177140117126	-122.4074382698926	77427	56	2325	-12680	21708	86	1745	3578	3558	3555	3508	3592	3541	0	37.77146790258713	-122.4072320573187	8.420534	66.27296	44.6	6.487132	5.36866	0.4473884	-3.7	-11.5	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	823	28	8	17	10	10530	0	0	11	-90	0	40.59999847412109	Yaw Follow	2	0	0	0	12	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	12	93	728	0	0	0	0	0	No Data	63	60	317	N/A	N/A	12	Shoot Photo	0	0	0	0	0	0	0	1	1	11	1	34.42129	11	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	125.5669214252594
06/04/2018 20:55:54	77.538		37.77177140117126	-122.4074382698926	77519	56	2325	-12680	21708	86	1837	3578	3558	3555	3508	3592	3541	0	37.77147055145322	-122.4072291326376	8.420534	66.60105	44.5	6.487132	5.36866	0.4473884	-3.5	-11.8	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	823	28	8	17	10	10530	0	0	2	-90	0	40.59999847412109	Yaw Follow	2	0	0	0	3	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	3	93	820	0	0	0	0	0	No Data	62	59	1	N/A	N/A	105	Shoot Photo	0	0	0	0	0	0	0	1	1	1	1	34.41801	1	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	125.125001897015
06/04/2018 20:55:54	77.635		37.77177140117126	-122.4074382698926	77616	56	2325	-11056	21618	86	0	3578	3558	3555	3508	3592	3541	97	37.77147283747593	-122.4072264182573	8.564888	66.27296	44.40000000000001	6.487132	5.592355	0.4473884	-3.5	-11.7	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	823	28	8	17	10	10530	0	0	1	-90	0	40.70000076293945	Yaw Follow	2	0	0	0	1	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	1	93	0	0	0	0	0	0	No Data	62	59	98	N/A	N/A	202	Shoot Photo	0	0	0	0	0	0	0	1	1	98	1	34.41801	98	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	124.7799472667578
06/04/2018 20:55:54	77.736		37.77177140117126	-122.4074382698926	77717	56	2325	-11056	21618	86	100	3578	3558	3555	3508	3592	3541	197	37.77147283747593	-122.4072264182573	8.564888	66.27296	44.40000000000001	6.487132	5.592355	0.4473884	-3.5	-11.7	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	823	28	8	17	10	10530	0	0	101	-90	0	40.70000076293945	Yaw Follow	2	0	0	0	102	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	102	93	100	0	0	0	0	0	No Data	62	59	199	N/A	N/A	302	Shoot Photo	0	0	0	0	0	0	0	1	1	199	1	34.41801	199	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	124.7799472667578
06/04/2018 20:55:54	77.836		37.77177140117126	-122.4074382698926	77817	56	2325	-11056	21618	86	201	3578	3558	3555	3508	3592	3541	298	37.77147546885904	-122.4072234450002	8.547342	66.27296	44.3	6.263437	5.816049	0.2236942	-3.5	-10.5	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	823	28	8	17	10	10530	0	0	91	-90	0	40.79999923706055	Yaw Follow	2	0	0	0	92	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	91	93	201	0	0	0	0	0	No Data	62	59	299	N/A	N/A	403	Shoot Photo	0	0	0	0	0	0	0	1	1	90	1	34.41146	90	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	124.3727772968396
